article,true_label,predicted_label(Chat_gpt),Soft_score,Hard_score
"Trembling dengue. Dengue cases are increasing in the state. The disease is spreading rapidly in the capital Bhubaneswar. As of Friday, 3003 victims have been reported. The number of patients in Capital Hospital is increasing steadily. As there are not enough beds, patients are being treated on the floor.","[{'Disease': 'Dengue', 'Location': 'Bhubaneswar', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '3003'}]","[
 {'Disease': 'Dengue', 'Location': 'Bhubaneswar', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 3003},
 {'Disease': 'Dengue', 'Location': 'Capital Hospital', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 'Increasing'}
]",0.8,0
Latest Updates: Vaishno Devi yatra resumes after temporary suspension due to inclement weather  - The Times of India . At least 17 people fell ill after eating contaminated food at a wedding ceremony in Mandapeta of Andhra Pradesh's Konaseema district. The victims wer ,[],[],1.0,1
"Bathinda Military Station | Another jawan dies of bullet injury-Namasthe Telangana. Bathinda Military Station | It is known that there was a firefight in Bathinda Military Station in Punjab on Wednesday morning. Four jawans died in this incident. Meanwhile, Army officials revealed on Thursday that another jawan lost his life due to bullet injuries.",[],[],1.0,1
"Corona Cases: More than 46 thousand active cases of Corona in the country - NTV Telugu. Corona cases in the country have decreased slightly. Compared to yesterday, 6,298 people have been diagnosed with corona virus from Thursday to Friday morning.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '6298'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '46000'}]","[

  {
  'Disease': 'Corona',
  'Location': 'the country',
  'Incident': 'case',
  'Incident_Type': 'total',
  'Number': 46000
  },
  {
  'Disease': 'Corona',
  'Location': 'the country',
  'Incident': 'case',
  'Incident_Type': 'new',
  'Number': 6298
  }
]",1.6,0
Road accident in Chittoor.. Three policemen killed.,[],[],1.0,1
"Karnataka Road Accidents: 11 killed in two road accidents in Karnataka - The Economic Times . In the other mishap, five people, including four of a family comprising a couple and two children, were killed and seven injured in a collision involving a private bus and a sports utility vehicle at Sira in Tumakuru district. They were residents of Bengaluru and were on their way to Challakere in Chitradurga where they hail from, the police said.",[],[],1.0,1
"Covid Cases in Maharashtra | Cases have doubled in 3 days in the country. 4,041 cases were recorded on Friday. This is the highest since March 11.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '4,041 '}]","[{
'Disease': 'Covid',
'Location': 'Maharashtra',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 4041
}, 
{
'Disease': 'Covid',
'Location': 'country',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 'doubled in 3 days'
}]",0.6,0
"Dubai building fire leaves 16 dead, including four Indians and three Pakistanis - Middle East News . A fire in a Dubai residential building killed 16 people and injured nine on Saturday, local newspapers reported on Sunday citing the Dubai Civil Defence. At least four Indians, including a couple from Kerala, were among those dead, local reports suggest. Three Pakistanis also reportedly died in the fire.Flames engulfed a five-storey building in the Al-Ras neighbourhood, one of the oldest parts of Dubai and home to many migrant workers and traders, Abu Dhabi-based newspaper The National reported. ",[],[],1.0,1
"6 killed, 17 injured in 'indiscriminate fire' by Afghan forces in Baloch province: Pak Army - India Today . The Pakistani Army has claimed that at least six Pakistani nationals were killed and more than dozen injured on Sunday after Afghan border troops resorted to indiscriminate fire across the border into Balochistan’s Chaman district.",[],[],1.0,1
"2 Die, 6 Injured In Runaway Car Mishap On Busy Square | Indore News - Times of India . Indore: Two persons have died, and at least six others have sustained injuries in Indore when the driver of a speeding car lost control and knocked co.",[],[],1.0,1
"Since Dec 24, 9 international passengers detected with Covid at Mumbai airport | Cities News,The Indian Express . Among them, two passengers with travel history from London and Switzerland have been detected with Omicron variant BQ.1.1. Genome sequencing reports of the other seven passengers are awaited, said BMC officials. ","[{'Disease': 'Covid', 'Location': 'Mumbai', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': '9'}]","[{'Disease': 'Covid', 'Location': 'Mumbai airport', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 9}, {'Disease': 'Omicron variant BQ.1.1', 'Location': 'London', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 2}, {'Disease': 'Omicron variant BQ.1.1', 'Location': 'Switzerland', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 2}]",0.8,0
" Coronavirus danger bells.. Then Delhi, now Bihar. So far the number of people who have been confirmed with Covid has reached 11. Medical officials say that all of them have been kept in isolation in hotel rooms. Thailand, Myanmar, Britain are among those infected with Corona.","[{'Disease': 'Corona', 'Location': 'Bihar', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '11'}]","[
  {
    ""Disease"": ""Coronavirus"",
    ""Location"": ""Delhi"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": ""unknown""
  },
  {
    ""Disease"": ""Coronavirus"",
    ""Location"": ""Bihar"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": ""11""
  },
  {
    ""Disease"": ""Coronavirus"",
    ""Location"": ""Thailand"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": ""unknown""
  },
  {
    ""Disease"": ""Coronavirus"",
    ""Location"": ""Myanmar"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": ""unknown""
  },
  {
    ""Disease"": ""Coronavirus"",
    ""Location"": ""Britain"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": ""unknown""
  }
]",1.0,1
"Maharashtra sees 20 COVID-19 cases, two deaths; active tally 134 | India News . The state had seen 30 cases and zero death a day earlier, he pointed out.","[{'Disease': 'COVID-19', 'Location': 'Maharashtra', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '20'}, {'Disease': 'COVID-19', 'Location': 'Maharashtra', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '2'}, {'Disease': 'COVID-19', 'Location': 'Maharashtra', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '30'}, {'Disease': 'COVID-19', 'Location': 'Maharashtra', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '0'}]","[
{'Disease': 'COVID-19', 'Location': 'Maharashtra', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 20},
{'Disease': 'COVID-19', 'Location': 'Maharashtra', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 2},
{'Disease': 'COVID-19', 'Location': 'Maharashtra', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 134},
{'Disease': 'COVID-19', 'Location': 'Maharashtra', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 30},
{'Disease': 'COVID-19', 'Location': 'Maharashtra', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 0}
]",4.0,4
"Panchkula, Mohali’s new Covid infections drop to single digit, Chandigarh still a concern - Hindustan Times . The tricity reported 49 cases in all on Sunday, a slight increase from 42 cases on Saturday. No Covid-related fatality was reported on the day. Of the total, Chandigarh has 34 cases, Mohali had six, and Panchkula had nine ","[{'Disease': 'Covid', 'Location': 'Chandigarh', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '34'}, {'Disease': 'Covid', 'Location': 'Mohali', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '6'}, {'Disease': 'Covid', 'Location': 'Panchkula', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '9'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Panchkula"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 9
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Mohali"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 6
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Chandigarh"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 34
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Tricity"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 49
  }
]",2.8,2
"Corona confusion.. Center's special meeting with state health ministers.. How many new cases? . The central government has become alarmed due to the emergence of a new variant of Covid in India. The Indian Medical Association has advised people to avoid public gatherings like weddings, political and social gatherings and international travel. Meanwhile, the Central Health Department has revealed that 163 people have been infected with Covid from Thursday morning to Friday morning.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '163'}]","[{'Disease': 'Covid', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 163}]",0.8,0
"BJP's hand behind the violence in Howrah - West Bengal CM Mamata Banerjee's sensational allegations. West Bengal Chief Minister Mamata Banerjee has accused the BJP and other right-wing organizations of being behind the clashes that took place in Howrah, West Bengal during Sri Ram Navami celebrations. 31 people responsible for this incident have been arrested and she asked people to maintain peace and security.",[],[],1.0,1
"The number of covid cases in the country is slightly reduced.. but still more than 8 thousand.. India Covid cases: Corona cases have decreased slightly in the country. Recently, 8,084 people have been infected with the virus. Ten people lost their lives due to the pandemic.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '8084'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '10'}]","[
  {
    ""Disease"": ""covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 8084
  },
  {
    ""Disease"": ""covid"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 10
  }
]",1.6,0
The husband had a quarrel with his wife and threw the two-year-old child from the third floor and jumped from there in Delhi. - Telugu One India. The husband had a quarrel with his wife and threw the two-year-old child from the third floor and jumped from there in Delhi.,[],[],1.0,1
"Corona on the rise - 3,275 new cases | Prabha News. In the last 24 hours, 3,275 new corona cases have been registered in India. 3010 people have recovered from Corona and 55 people have died. Currently there are 19,719 active cases in the country. When Corona started","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '3275'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '55'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '19719'}]","[
{""Disease"": ""Corona"", ""Location"": ""India"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": 3275},
{""Disease"": ""Corona"", ""Location"": ""India"", ""Incident"": ""recovery"", ""Incident_Type"": ""total"", ""Number"": 3010},
{""Disease"": ""Corona"", ""Location"": ""India"", ""Incident"": ""death"", ""Incident_Type"": ""total"", ""Number"": 55},
{""Disease"": ""Corona"", ""Location"": ""India"", ""Incident"": ""case"", ""Incident_Type"": ""active"", ""Number"": 19719}
]",2.6,1
"Jabalpur hospital: Massive fire accident in hospital: 8 dead, more than 10 injured - Telugu Oneindia .",[],[],1.0,1
"TS Corona Cases: More than 600 corona cases in Telangana.. Huge increase in those districts - telangana records 608 covid 19 cases on july 16 - Samayam Telugu. TS Corona Cases: Once again more than 600 corona cases have been reported in Telangana. While 324 people were found positive in Hyderabad city, 61 cases were reported in Rangareddy and 47 in Medchal. Double digit cases were also found in Khammam, Nalgonda, Manchiryala and Adilabad districts.","[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '600'}, {'Disease': 'Corona', 'Location': 'Hyderabad', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '324'}, {'Disease': 'Corona', 'Location': 'Rangareddy', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '61'}, {'Disease': 'Corona', 'Location': 'Medchal', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '47'}]","[
{ 
'Disease': 'Corona',
'Location': 'Telangana',
'Incident': 'case',
'Incident_Type': 'new',
'Number': '600'
},
{
'Disease': 'Corona',
'Location': 'Hyderabad city',
'Incident': 'case',
'Incident_Type': 'new',
'Number': '324'
},
{
'Disease': 'Corona',
'Location': 'Rangareddy',
'Incident': 'case',
'Incident_Type': 'new',
'Number': '61'
},
{
'Disease': 'Corona',
'Location': 'Medchal',
'Incident': 'case',
'Incident_Type': 'new',
'Number': '47'
},
{
'Disease': 'Corona',
'Location': 'Khammam',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 'double digit'
},
{
'Disease': 'Corona',
'Location': 'Nalgonda',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 'double digit'
},
{
'Disease': 'Corona',
'Location': 'Manchiryala',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 'double digit'
},
{
'Disease': 'Corona',
'Location': 'Adilabad',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 'double digit'
}
]",4.0,4
Bathinda Army Camp Attack: Attack on an army camp in Punjab.. Four soldiers died. Bathinda Army Camp Attack: A firefight broke out at the Bathinda military station in Punjab. Four army jawans were killed in the firing on Wednesday morning. The accused were detained,[],[],1.0,1
"Lumpy disease reached Karnataka.. Tension | 2,070 cattle died due to Lumpy Skin Disease in Karnataka. Lumpy Skin Disease (LSD) has killed 2,070 cattle in Karnataka state and around 19,000 people have been affected, the state government said. Treatment of the cattle  who are suffering from this viral disease","[{'Disease': 'Lumpy Skin Disease', 'Location': 'Karnataka', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '2070'}]","[
  {
    ""Disease"": ""Lumpy Skin Disease"",
    ""Location"": ""Karnataka"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""total"",
    ""Number"": 2070
  },
  {
    ""Disease"": ""Lumpy Skin Disease"",
    ""Location"": ""Karnataka"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 19000
  }
]",1.0,1
"AP ranks 3rd in farmer suicides, Kollu Ravindra said that everything CM Jagan says in the name of farmer assurance is a lie. All the announcements of thousands of crores of aid to the farmers were flagged as fraud. The state ranks 3rd in farmers' suicides in the country, so far 3 thousand farmers have committed suicide.",[],[],1.0,1
"2,139 new corona cases in the country - Visalandhra. 2,139 new corona cases have been reported in the country. With this, the total number of cases has reached 4,46,18,533. Out of this 4,40,63,406 victims have recovered. So far 5,28,835 people have died. Another 26,292 cases are active. Meanwhile, the Central Health Department has revealed that 9 people have died in the last 24 hours and 3208 people have recovered from the virus. Out of the total cases, only 0.06 cases are active. The recovery rate was 98.75 percent and mortality was 1.2 percent","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2139'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '44618533'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '528835'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '9'}]","[{'Disease':'corona', 'Location':'the country', 'Incident':'case','Incident_Type':'new','Number':2139},
{'Disease':'corona', 'Location':'the country', 'Incident':'case','Incident_Type':'total','Number':44618533},
{'Disease':'corona', 'Location':'the country', 'Incident':'recovery','Incident_Type':'total','Number':44063406},
{'Disease':'corona', 'Location':'the country', 'Incident':'death','Incident_Type':'total','Number':528835},
{'Disease':'corona', 'Location':'the country', 'Incident':'case','Incident_Type':'active','Number':26292},
{'Disease':'corona', 'Location':'the country', 'Incident':'death','Incident_Type':'new','Number':9},
{'Disease':'corona', 'Location':'the country', 'Incident':'recovery','Incident_Type':'new','Number':3208}]",3.2,0
"Fire accident in auto parts manufacturing company, heavy property damage. A massive fire broke out at an auto parts manufacturing plant in Gurugram, Haryana. A fire broke out in an industry in Bilaspur Industrial Area. On receiving the information, the firemen are trying to control the fire with 24 fire engines. Officials said there was no loss of life in the accident. However, it was initially estimated that heavy property damage had occurred",[],[],1.0,1
"Maha Covid: There is a covid panic in Mumbai.. Cases have increased by 42 percent in one day.. In the last 24 hours, 1765 corona cases have been recorded in the city of Mumbai.","[{'Disease': 'Corona', 'Location': 'Mumbai', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1765'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Mumbai"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 1765
  }
]",0.8,0
Seven people died 23 injured after tree falls on shed in Maharashtra Akola temple. Maharashtra Deputy Chief Minister Devendra Fadnavis expressed shock over this incident. They have made it clear that they will support the affected families.,[],[],1.0,1
"Uttar Pradesh Jail : Aids to inmates in Uttar Pradesh Jail... 26 at a time - 10TV Telugu . In a jail in UP, the inmates were infected with HIV. 26 inmates were tested positive for HIV in Barabanki district jail. Many such cases have come to light in the past as well.","[{'Disease': 'HIV', 'Location': 'Uttar Pradesh', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '26'}]","[{""Disease"": ""HIV"", ""Location"": ""Barabanki district jail, Uttar Pradesh"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": 26}]",1.0,1
535 people fell ill after drinking contaminated water in Hahirpur district of Himachal Pradesh. Fresh water distributed by the Jal Shakti Department has been contaminated in dozens of villages in the district.,[],"[{'Disease': 'Illness from contaminated water', 'Location': 'Hahirpur district, Himachal Pradesh', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 535}]",0.0,0
"79,057 people have been attacked by stray dogs in Bangalore in three years. Bangalore: Stray dogs are clawing at Bangalore. Official reports state that 79,057 people were attacked by stray dogs in the last three years. According to unofficial estimates, this number is much higher. Due to this, even walking in some streets of the city has become a scary environment",[],"The given text does not provide information about any diseases. Therefore, the event list will be empty as instructed.",0.0,0
"India Corona | Slightly increased covid cases. The spread of corona virus in the country is under control. In the last few days, new cases have been reported under 200. In the last 24 hours, 1,93,051 corona diagnostic tests have been conducted. This brings the total number of cases to 4,46,79,319. There are currently 2,554 active cases in the country. With three deaths in the last 24 hours, the total death toll has reached 5,30,710.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '44679319'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '3'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '530710'}]","[
  {
    ""Disease"": ""covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 200
  },
  {
    ""Disease"": ""covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 44679319
  },
  {
    ""Disease"": ""covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""active"",
    ""Number"": 2554
  },
  {
    ""Disease"": ""covid"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 3
  },
  {
    ""Disease"": ""covid"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""total"",
    ""Number"": 530710
  }
]",2.4000000000000004,0
"India Covid-19: Good news.. Corona cases and deaths have reduced drastically in the country.. How many yesterday.. | COVID 19 | India reports 2,288 fresh cases, 10 deaths in the last 24 hours TV9 Telugu. 919 cases have decreased compared to Saturday. In addition, 10 people died due to this epidemic","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2288'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '10'}]","[
  {
    ""Disease"": ""Covid-19"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 2288
  },
  {
    ""Disease"": ""Covid-19"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 10
  },
  {
    ""Disease"": ""Covid-19"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""decrease"",
    ""Number"": 919
  }
]",1.6,0
"Cases are increasing in India.. Is the fourth wave coming? | India Reports 3,303 New Covid Cases and 39 deaths in 24 hours. The number of daily cases which was reported from more than two and a half thousand has now increased to three thousand. This is the fourth wave instructions","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '3303'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '39'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 3303
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 39
  }
]",1.6,0
"A tragedy happened in Uttar Pradesh. A husband tied his pregnant wife to a bike and dragged her on the road. The seriously injured woman is currently being treated in hospital in a critical condition. On the other hand, one  man took the  life of another man by beating him severely. This incident took place in Rajasthan. Three people died after falling into a dam in Gujarat during the festival.",[],[],1.0,1
"20 more arrested in Amalapuram riots: DIG Amalapuram incident: DIG Palaraju clarified that 20 more people have been arrested in the Amalapuram riot incident. He said that 91 people have been detained so far, Section 144 and Police Act 30 are in force in Amalapuram.",[],[],1.0,1
"China: Corona deaths started again in China. With the relaxation of restrictions, when the corona epidemic is booming in China, the deaths of covid have started again. Two people have lost their lives due to covid in Beijing. The Chinese are very worried about this development. People as well as medical experts are worried that this is the beginning of the death knell of Corona.","[{'Disease': 'Corona', 'Location': 'Beijing', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '2'}]","[
{
""Disease"": ""Corona"",
""Location"": ""China"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 2
}, 
{
""Disease"": ""Corona"",
""Location"": ""Beijing"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 2
}
]",1.0,1
"Corona Case:  9 deaths 4,518 New Corona Cases in India | Telugu News. Corona Cases: There are currently 25,782 Corona active cases across the country","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '4518'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '9'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '25782'}]","[
{
""Disease"": ""Corona"",
""Location"": ""India"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 9
},
{
""Disease"": ""Corona"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 4518
},
{
""Disease"": ""Corona"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": 'total',
""Number"": 25782
}
]",3.0,3
"Tragedy in Narayanapet district: One person died after drinking contaminated water, 11 people fell ill. Maddur mandal of Narayanapet district, Mominpur, polluted water fills the village with sadness. &nbsp;contaminated &nbsp;water drunk &nbsp; 17-year-old Anita died",[],"[{'Disease': 'Drinking contaminated water', 'Location': 'Narayanapet district, Maddur mandal, Mominpur', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 1},
{'Disease': 'Drinking contaminated water', 'Location': 'Narayanapet district, Maddur mandal, Mominpur', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 11}]",0.0,0
"Corona cases below a thousand for the second day in a row. Corona cases | For the second consecutive day, less than 1,000 were recorded in the country. After 196 days, 862 cases were reported on Tuesday and 830 more people tested positive. Thus the total in the country","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '862'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '830'}]","[
  {
    ""Disease"": ""Corona"",
    ""Location"": ""the country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 862
  },
  {
    ""Disease"": ""Corona"",
    ""Location"": ""the country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 830
  }
]",1.6,0
"india monkeypox: Monkeypox cases on the rise in the country: New case in Delhi adds to 9 - Telugu Oneindia . India reports Ninth monkeypox case as Nigerian woman tests positive in Delhi. Cases of monkeypox, which is shaking the world, are also steadily increasing in India. A 31-year-old Nigerian woman tested positive for monkeypox on Wednesday. This is the fourth case of virus reported in Delhi. Nine cases of monkeypox have been reported in India so far","[{'Disease': 'Monkey pox', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '9'}, {'Disease': 'Monkey pox', 'Location': 'Delhi', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '4'}]","[
    {
        'Disease': 'monkeypox', 
        'Location': 'India', 
        'Incident': 'case', 
        'Incident_Type': 'total', 
        'Number': 9
    },
    {
        'Disease': 'monkeypox', 
        'Location': 'Delhi', 
        'Incident': 'case', 
        'Incident_Type': 'new', 
        'Number': 1
    },
    {
        'Disease': 'monkeypox', 
        'Location': 'Delhi', 
        'Incident': 'case', 
        'Incident_Type': 'total', 
        'Number': 4
    }
]",1.6,0
"pfi: Four PFI activists held, says Assam Police - The Economic Times. Assam's police had recently arrested 36 PFI activists, excluding these four. State minister of information and public relations Pijush Hazarika recently said that the PFI had orchestrated violence during the anti-Citizenship Amendment Act agitation. Assam had witnessed violent protests in 2019 and early 2020 after Parliament passed the Act. Five people had been killed during the protests.",[],[],1.0,1
"North Korea confirms 21 new deaths due to ‘fever’ since Covid outbreak - Pragativadi . North Korea on Saturday reported 21 new deaths and 174,440 more people with fever symptoms as the country scrambles ","[{'Disease': 'Fever', 'Location': 'North Korea', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '21'}, {'Disease': 'Fever', 'Location': 'North Korea', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '174,440'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""North Korea"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 21
  },
  {
    ""Disease"": ""fever"",
    ""Location"": ""North Korea"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 174440
  }
]",1.6,0
"Corona positive cases have increased again in china the virus has infected more than ten thousand people in 24 hours – News18 Telugu. Corona Alert: The virus worry has started again in the country where the Corona virus that shook the countries of the world was born. Even after two years of complete recovery from Covid, corona positive cases are again increasing in China.",[],"[
{
'Disease': 'Corona virus',
'Location': 'China',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 'more than ten thousand'
}
]",0.0,0
