article,true_label,predicted_label(Chat_gpt),Soft_score,Hard_score
"Corona Case:  9 deaths 4,518 New Corona Cases in India | Telugu News. Corona Cases: There are currently 25,782 Corona active cases across the country","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '4518'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '9'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '25782'}]","[
{
""Disease"": ""Corona"",
""Location"": ""India"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 9
},
{
""Disease"": ""Corona"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 4518
},
{
""Disease"": ""Corona"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": 'total',
""Number"": 25782
}
]",3.0,3
"Corona cases below a thousand for the second day in a row. Corona cases | For the second consecutive day, less than 1,000 were recorded in the country. After 196 days, 862 cases were reported on Tuesday and 830 more people tested positive. Thus the total in the country","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '862'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '830'}]","[
  {
    ""Disease"": ""Corona"",
    ""Location"": ""the country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 862
  },
  {
    ""Disease"": ""Corona"",
    ""Location"": ""the country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 830
  }
]",1.6,0
"india monkeypox: Monkeypox cases on the rise in the country: New case in Delhi adds to 9 - Telugu Oneindia . India reports Ninth monkeypox case as Nigerian woman tests positive in Delhi. Cases of monkeypox, which is shaking the world, are also steadily increasing in India. A 31-year-old Nigerian woman tested positive for monkeypox on Wednesday. This is the fourth case of virus reported in Delhi. Nine cases of monkeypox have been reported in India so far","[{'Disease': 'Monkey pox', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '9'}, {'Disease': 'Monkey pox', 'Location': 'Delhi', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '4'}]","[
    {
        'Disease': 'monkeypox', 
        'Location': 'India', 
        'Incident': 'case', 
        'Incident_Type': 'total', 
        'Number': 9
    },
    {
        'Disease': 'monkeypox', 
        'Location': 'Delhi', 
        'Incident': 'case', 
        'Incident_Type': 'new', 
        'Number': 1
    },
    {
        'Disease': 'monkeypox', 
        'Location': 'Delhi', 
        'Incident': 'case', 
        'Incident_Type': 'total', 
        'Number': 4
    }
]",1.6,0
"North Korea confirms 21 new deaths due to ‘fever’ since Covid outbreak - Pragativadi . North Korea on Saturday reported 21 new deaths and 174,440 more people with fever symptoms as the country scrambles ","[{'Disease': 'Fever', 'Location': 'North Korea', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '21'}, {'Disease': 'Fever', 'Location': 'North Korea', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '174,440'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""North Korea"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 21
  },
  {
    ""Disease"": ""fever"",
    ""Location"": ""North Korea"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 174440
  }
]",1.6,0
"US FDA says India-made eye drop linked to some infections, blindness and one death | India News, The Indian Express. The US agency said it was collaborating with the Centers for Disease Control and Prevention and state and local health departments to investigate a multistate outbreak involving a rare, extensively drug-resistant bacteria.","[{'Disease': 'Eye drop', 'Location': '', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '1'}, {'Disease': 'Eye drop', 'Location': '', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}]","[{""Disease"": ""Infections, Blindness"", ""Location"": ""US"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": ""unknown""},{""Disease"": ""Infections, Blindness"", ""Location"": ""US"", ""Incident"": ""death"", ""Incident_Type"": ""new"", ""Number"": ""1""}]",0.6000000000000001,0
"Kerala bird flu kills over 6,000 birds - Bharat Times . -","[{'Disease': 'Bird flu', 'Location': 'Kerala', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '6000'}]","[{""Disease"": ""bird flu"", ""Location"": ""Kerala"", ""Incident"": ""death"", ""Incident_Type"": ""total"", ""Number"": 6000}]",1.0,1
"H3N2 Influenza: Maharashtra reports 2 deaths, Nagpur 1& Ahmednagar 1 - The Live Nagpur. Amid rising cases of H3N2 influenza, at least two people died in Maharashtra due to the…","[{'Disease': 'H3N2 Influenza', 'Location': 'Maharashtra', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '2'}, {'Disease': 'H3N2 Influenza', 'Location': 'Nagpur', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '1'}, {'Disease': 'H3N2 Influenza', 'Location': 'Ahmednagar', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '1'}]","[
  {""Disease"": ""H3N2 Influenza"", ""Location"": ""Maharashtra"", ""Incident"": ""death"", ""Incident_Type"": ""total"", ""Number"": 2},
  {""Disease"": ""H3N2 Influenza"", ""Location"": ""Nagpur"", ""Incident"": ""death"", ""Incident_Type"": ""new"", ""Number"": 1},
  {""Disease"": ""H3N2 Influenza"", ""Location"": ""Ahmednagar"", ""Incident"": ""death"", ""Incident_Type"": ""new"", ""Number"": 1}
]",2.4000000000000004,0
"COVID in India: 5676 new corona cases in the country, 14 deaths in the last 24 hours, number of active cases crossed 37 thousand  . For the third day in a row, fewer than 6,000 Covid-19 cases have been reported in India. According to the statistics released by the Union Health Ministry, 5676 corona cases were reported on Tuesday. At the same time, the number of active cases has crossed 37 thousand. ","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '5676'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '14'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '37000'}]","[
  {
    ""Disease"": ""COVID"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 5676
  },
  {
    ""Disease"": ""COVID"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 14
  },
  {
    ""Disease"": ""COVID"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 37000
  }
]",2.4000000000000004,0
"Telangana Corona News : Big Relief for Telangana.. Decrease in Daily Corona Cases - 10TV Telugu . Till date 8 lakh 31 thousand 874 Covid positive cases have been registered in the state.. 8 lakh 25 thousand 091 people have recovered. The number of corona active cases in the state has reduced to 2,672.","[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '2672'}]","[
{""Disease"": ""Corona"", ""Location"": ""Telangana"", ""Incident"": ""case"", ""Incident_Type"": ""total"", ""Number"": 831874},
{""Disease"": ""Corona"", ""Location"": ""Telangana"", ""Incident"": ""recovery"", ""Incident_Type"": ""total"", ""Number"": 825091},
{""Disease"":""Corona"",""Location"":""Telangana"",""Incident"":""case"",""Incident_Type"":""active"",""Number"":2672}
]",0.8,0
"India Corona | 170 people are Covid positive in the country.. one died..! . The spread of corona virus in the country continues steadily. In the last 24 hours, 85,282 people have been tested. This brings the total number of cases to 4,46,80,094. Currently 2,371 cases are active in the country. Yesterday, one person died due to the epidemic. The total number of deaths reached 5,30,721.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '170'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '44680094'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '530721'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 170
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 1
  }, 
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 44680094
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""total"",
    ""Number"": 530721
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""active"",
    ""Number"": 2371
  }
]",3.2,0
"Panipuri: Don't Eat Panipuri During Monsoon: Telangana DH . Typhoid cases are increasing due to eating Panipuri. All typhoid cases are Panipuri cases. 2,752 typhoid cases have been reported in Telangana this month alone. 6 thousand people were affected by diseases due to mosquitoes and water pollution","[{'Disease': 'Typhoid', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2752'}]","[
{
'Disease': 'Typhoid',
'Location': 'Telangana',
'Incident': 'case',
'Incident_Type': 'total',
'Number': 2752
},
{
'Disease': 'Mosquito-borne diseases',
'Location': 'Telangana',
'Incident': 'case',
'Incident_Type': 'total',
'Number': 6000
}
]",0.8,0
"Corona cases are increasing day by day - Telugu Bullet. India reported 201 new cases of Covid-19 and one death in the last 24 hours, the Union Health Ministry said on Saturday. With the latest deaths, the virus","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '201'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}]","[{'Disease': 'Covid-19', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 201}, {'Disease': 'Covid-19', 'Location': 'India', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 1}]",1.6,0
"18,840 new positive cases in the country. New Delhi: The outbreak of Corona virus continues throughout the country. In the last 24 hours, 18,840 new positive cases have been registered and 43 people have died, the Union Health Department has revealed. Another 16,104 people have recovered from Corona. The number of active cases has reached 1,25,028. Daily positivity rate is 4.14 percent. So far 198 crore vaccine doses have been distributed","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '18840'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '43'}]","[
  {
    ""Disease"": ""Corona virus"",
    ""Location"": ""the country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 18840
  },
  {
    ""Disease"": ""Corona virus"",
    ""Location"": ""the country"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 43
  },
  {
    ""Disease"": ""Corona virus"",
    ""Location"": ""the country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""recovered"",
    ""Number"": 16104
  },
  {
    ""Disease"": ""Corona virus"",
    ""Location"": ""the country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""active"",
    ""Number"": 125028
  },
  {
    ""Disease"": ""Corona virus"",
    ""Location"": ""the country"",
    ""Incident"": ""vaccine doses"",
    ""Incident_Type"": ""total"",
    ""Number"": 19800000000
  }
]",1.6,0
Corona cases are not decreasing in Telangana. 484 people got infected with corona virus in a single day. No deaths occurred,"[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '484'}]","[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 484}]",1.0,1
8th case of monkeypox in Delhi... Nigerian woman is positive. The number of monkeypox cases in the country has increased to 13. Out of this 8 cases have been registered in Delhi.,"[{'Disease': 'Monkeypox', 'Location': 'Delhi', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Monkeypox', 'Location': 'Delhi', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '8'}, {'Disease': 'Monkeypox', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '13'}]","[{'Disease': 'monkeypox', 'Location': 'Delhi', 'Incident': 'case', 'Incident_Type': 'new', 'Number': '1'},
 {'Disease': 'monkeypox', 'Location': 'Delhi', 'Incident': 'case', 'Incident_Type': 'total', 'Number': '8'},
 {'Disease': 'monkeypox', 'Location': 'country', 'Incident': 'case', 'Incident_Type': 'total', 'Number': '13'}]",2.8,2
"There has been a huge increase in covid deaths in the country. Corona Cases In India: Corona cases are increasing day by day in the country. 2,483 new people have tested positive. Another 1399 people succumbed to the virus","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2483'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 2483
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 1399
  }
]",0.8,0
"Corona turmoil in North Korea.. 21 people died of fever. North Korea | North Korea (North Korea) is trembling with fever. From the last week of April, the number of fevers in the country is increasing day by day. Six people died of fever on Thursday and one of them was diagnosed with Corona Omicron variant. Recently, 21 more people have died of the virus.","[{'Disease': 'Corona', 'Location': 'North Korea', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '6'}, {'Disease': 'Corona', 'Location': 'North Korea', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '21'}]","[
{
'Disease': 'Fever',
'Location': 'North Korea',
'Incident': 'Death',
'Incident_Type': 'new',
'Number': 6
},
{
'Disease': 'Corona Omicron variant',
'Location': 'North Korea',
'Incident': 'Death',
'Incident_Type': 'new',
'Number': 1
},
{
'Disease': 'Virus',
'Location': 'North Korea',
'Incident': 'Death',
'Incident_Type': 'new',
'Number': 21
}
]",1.8,1
H3N2 Virus Spike | Increasing cases of H3N2 virus.. Schools closed in union territory-Namasthe Telangana. H3N2 Virus Spike | The H3N2 virus is booming. (H3N2 Virus Spike) The number of cases of this virus is increasing. Influenza cases have increased in the Union Territory of Puducherry. 79 cases were diagnosed positive for H3N2 virus,"[{'Disease': 'H3N2 Virus ', 'Location': 'Puducherry', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '79'}]","[{'Disease': 'H3N2 virus', 'Location': 'Union Territory of Puducherry', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 79}]",1.0,1
"Covid cases: Corona active cases in country climb to 2,149: Kendra - 10TV Telugu Active Covid cases in country climb to 2,149. According to the Union Medical and Health Department, 218 new corona cases have been registered in the country. With this, the number of people currently undergoing treatment in hospitals/home quarantines has reached 2,149. It explained that five more people have died due to Corona, among them four are from Kerala and one is from Sikkim. - Covid Cases","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '218'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '2149'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '5'}, {'Disease': 'Corona', 'Location': 'Kerela', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '4'}, {'Disease': 'Corona', 'Location': 'Sikkim', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 2149
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 218
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Kerala"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 4
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Sikkim"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 1
  }
]",2.5999999999999996,0
"Corona Cases: Covid cases reduced again in the country - NTV Telugu. Corona cases in the country have decreased slightly. Compared to yesterday, 5,747 people have been diagnosed with corona virus from Friday to Saturday morning.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '5747'}]","[
{
""Disease"": ""Covid"",
""Location"": ""the country"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": ""5747""
}
]",0.6,0
"Corona cases have reduced drastically in the country.. Long covid threat for 4 months! . Covid Cases In India: Covid cases in India have reduced drastically. Recently 12,751 people have been affected by the virus. 16,412 people have recovered. Globally, the number of Covid cases has decreased slightly. However, the severity of the virus is high in Japan.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '12751'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 12751
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 16412
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""Japan"",
    ""Incident"": ""severity"",
    ""Incident_Type"": ""high"",
    ""Number"": ""na""
  }
]",0.8,0
"Corona : Corona is increasing again.. How many new cases..! - Tolivelugu Tolivelugu - Latest Telugu Breaking News. Corona: Corona cases are increasing in Telangana. In the last 24 hours, 21,616 samples were tested and 441 people were diagnosed positive.","[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '441'}]","[
    {
        'Disease': 'Corona',
        'Location': 'Telangana',
        'Incident': 'case',
        'Incident_Type': 'new',
        'Number': 441
    }
]",1.0,1
"India Logs 5,233 Fresh Covid-19 Cases, 7 Deaths in Last 24 Hours | Fourth wave Scare: Corona cases have increased drastically in the country... How many new cases? National News in Telugu. COVID-19: There has been a huge rise in Covid cases in the country. About 40 percent more cases have come to light compared to the previous day.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '5233'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '7'}]","[{'Disease': 'Covid-19', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 5233}, 
 {'Disease': 'Covid-19', 'Location': 'India', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 7} ]",1.6,0
"Saudi Arabia: Travel restrictions on India.. also on 15 other countries! - Andhrajyothy. In the background of increasing Corona cases, Saudi Arabia has imposed travel restrictions on 16 countries including India. However, the number of corona active cases in India has come down to 14,832. On Tuesday, 2,022 cases and 46 deaths were reported across the country. Together with these, there are 4,31,38,393 cases in the country so far","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2022'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '46'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '43138393'}]","[
{
""Disease"": ""Corona"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": ""2022""
},
{
""Disease"": ""Corona"",
""Location"": ""India"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": ""46""
},
{
""Disease"": ""Corona"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": ""total"",
""Number"": ""43138393""
},
{
""Disease"": ""Corona"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": ""active"",
""Number"": ""14832""
}
]",3.0,3
"Fourth wave alert: India logs 16,135 Corona cases, 24 deaths in last 24 hours | Fouth wave alert: Constant spread of Corona in the country.. How many cases are there? National News in Telugu. India Corona Update: Corona cases are continuing steadily in the country. Recently 16,135 people have been diagnosed as virus positive. Another 24 people died.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '16135'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '24'}]","[
{ ""Disease"": ""Corona"", ""Location"": ""India"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": 16135 },
{ ""Disease"": ""Corona"", ""Location"": ""India"", ""Incident"": ""death"", ""Incident_Type"": ""new"", ""Number"": 24 }
]",2.0,2
"Cases increased again in the country.. Deaths decreased. India Covid cases: Corona cases have increased massively in the country. Recently 8,582 people have been infected with the virus. Four people lost their lives due to the pandemic.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '8582'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '4'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 8582
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 4
  }
]",1.6,0
"Beware of seasonal diseases. There is no fear of corona unless there is a new variant of typhoid which has been spreading across the state for the past two months. Director of Public Health Srinivasa Rao Hyderabad, July 12 (Namaste Telangana): Director of Public Health Dr. Srinivasa Rao advised people to be cautious as soon as the current heavy rains subside, there is a possibility of outbreak of seasonal diseases. Dengue cases in the state are increasing like in 2019, he said. 1,184 cases of dengue so far this year","[{'Disease': 'Dengue', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '1184'}]","[{""Disease"": ""corona"", ""Location"": ""state"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": None}, {""Disease"": ""typhoid"", ""Location"": ""state"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": None}, {""Disease"": ""dengue"", ""Location"": ""state"", ""Incident"": ""case"", ""Incident_Type"": ""total"", ""Number"": 1184}, {""Disease"": ""seasonal diseases"", ""Location"": ""unknown"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": None}]",0.2,0
"Coronavirus: Corona is showing its teeth again.. 25 students are positive in that campus.. | Coronavirus: IIT Madras reports another 25 Covid19 cases, total tally at 55 | TV9 Telugu. India Covid-19: Corona epidemic, which was thought to have subsided, is showing its teeth again. Confirming the speculations of the fourth wave, positive cases are increasing rapidly in many states along with the national capital Delhi.","[{'Disease': 'Corona', 'Location': 'Chennai', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '25'}, {'Disease': 'Corona', 'Location': 'Chennai', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '55'}]","[{
""Disease"": ""Coronavirus"",
""Location"": ""IIT Madras Campus"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 25},
{
""Disease"":""Coronavirus"",
""Location"":""IIT Madras Campus"",
""Incident"":""case"",
""Incident_Type"":""total"",
""Number"":55 }]",1.6,0
"India's daily COVID-19 caseload increases to 7,219 . NEW DELHI. KAZINFORM - India's daily COVID-19 caseload Saturday increased to 7,219, taking the total tally to 44,449,726, according to the federal health ministry's data released on Saturday, Xinhua reports. ","[{'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '7219'}]","[{'Disease': 'COVID-19', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 7219}, {'Disease': 'COVID-19', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 44449726}]",1.0,1
"India witnesses 3,016 fresh COVID-19 cases, highest in nearly six months . The country's COVID-19 death toll has increased to 5,30,862 with 14 latest fatalities -- three reported by Maharashtra, two from Delhi and one reported by Himachal Pradesh in a span of 24 hours and eight reconciled by Kerala.","[{'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '3016'}, {'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '14'}, {'Disease': 'COVID-19', 'Location': 'Maharashtra', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '3'}, {'Disease': 'COVID-19', 'Location': 'Delhi', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '2'}, {'Disease': 'COVID-19', 'Location': 'Himachal Pradesh', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'COVID-19', 'Location': 'Kerala', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '8'}]","[
{
""Disease"": ""COVID-19"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 3016
},
{
""Disease"": ""COVID-19"",
""Location"": ""India"",
""Incident"": ""death"",
""Incident_Type"": ""total"",
""Number"": 530862
},
{
""Disease"": ""COVID-19"",
""Location"": ""Maharashtra"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 3
},
{
""Disease"": ""COVID-19"",
""Location"": ""Delhi"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 2
},
{
""Disease"": ""COVID-19"",
""Location"": ""Himachal Pradesh"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 1
},
{
""Disease"": ""COVID-19"",
""Location"": ""Kerala"",
""Incident"": ""death"",
""Incident_Type"": ""reconciled"",
""Number"": 8
}
]",5.3999999999999995,4
